match_id,season,date,time,stage,round,home_team,home_country,away_team,away_country,home_goals,away_goals,regulation_home_goals,regulation_away_goals,half_time_home_goals,half_time_away_goals,shootout_home_goals,shootout_away_goals,extra_time,penalty_shootout,result_90,result_final,shootout_winner,raw_match,source_file,source_line
UCL_2018_0048,2018/19,2021-12-11,,Group,Group D,Galatasaray,TUR,FC Porto,POR,2,3,2,3,1,2,,,False,False,A,A,,Galatasaray (TUR)       v FC Porto (POR)           2-3 (1-2),UCL 2018.txt,90
UCL_2018_0049,2018/19,2022-09-19,18:55,Group,Group E,AFC Ajax,NED,AEK Athen,GRE,3,0,3,0,0,0,,,False,False,H,H,,18:55  AFC Ajax (NED)          v AEK Athen (GRE)          3-0 (0-0),UCL 2018.txt,95
UCL_2018_0050,2018/19,2022-09-19,21:00,Group,Group E,SL Benfica,POR,Bayern München,GER,0,2,0,2,0,1,,,False,False,A,A,,21:00  SL Benfica (POR)        v Bayern München (GER)     0-2 (0-1),UCL 2018.txt,96
UCL_2018_0051,2018/19,2022-10-02,21:00,Group,Group E,Bayern München,GER,AFC Ajax,NED,1,1,1,1,1,1,,,False,False,D,D,,21:00  Bayern München (GER)    v AFC Ajax (NED)           1-1 (1-1),UCL 2018.txt,98
UCL_2018_0052,2018/19,2022-10-02,,Group,Group E,AEK Athen,GRE,SL Benfica,POR,2,3,2,3,0,2,,,False,False,A,A,,AEK Athen (GRE)         v SL Benfica (POR)         2-3 (0-2),UCL 2018.txt,99
UCL_2018_0053,2018/19,2022-10-23,18:55,Group,Group E,AEK Athen,GRE,Bayern München,GER,0,2,0,2,0,0,,,False,False,A,A,,18:55  AEK Athen (GRE)         v Bayern München (GER)     0-2 (0-0),UCL 2018.txt,101
UCL_2018_0054,2018/19,2022-10-23,21:00,Group,Group E,AFC Ajax,NED,SL Benfica,POR,1,0,1,0,0,0,,,False,False,H,H,,21:00  AFC Ajax (NED)          v SL Benfica (POR)         1-0 (0-0),UCL 2018.txt,102
UCL_2018_0055,2018/19,2022-11-07,21:00,Group,Group E,SL Benfica,POR,AFC Ajax,NED,1,1,1,1,1,0,,,False,False,D,D,,21:00  SL Benfica (POR)        v AFC Ajax (NED)           1-1 (1-0),UCL 2018.txt,104
UCL_2018_0056,2018/19,2022-11-07,,Group,Group E,Bayern München,GER,AEK Athen,GRE,2,0,2,0,1,0,,,False,False,H,H,,Bayern München (GER)    v AEK Athen (GRE)          2-0 (1-0),UCL 2018.txt,105
UCL_2018_0057,2018/19,2022-11-27,18:55,Group,Group E,AEK Athen,GRE,AFC Ajax,NED,0,2,0,2,0,0,,,False,False,A,A,,18:55  AEK Athen (GRE)         v AFC Ajax (NED)           0-2 (0-0),UCL 2018.txt,107
UCL_2018_0058,2018/19,2022-11-27,21:00,Group,Group E,Bayern München,GER,SL Benfica,POR,5,1,5,1,3,0,,,False,False,H,H,,21:00  Bayern München (GER)    v SL Benfica (POR)         5-1 (3-0),UCL 2018.txt,108
UCL_2018_0059,2018/19,2022-12-12,21:00,Group,Group E,AFC Ajax,NED,Bayern München,GER,3,3,3,3,0,1,,,False,False,D,D,,21:00  AFC Ajax (NED)          v Bayern München (GER)     3-3 (0-1),UCL 2018.txt,110
UCL_2018_0060,2018/19,2022-12-12,,Group,Group E,SL Benfica,POR,AEK Athen,GRE,1,0,1,0,0,0,,,False,False,H,H,,SL Benfica (POR)        v AEK Athen (GRE)          1-0 (0-0),UCL 2018.txt,111
UCL_2018_0061,2018/19,2023-09-19,18:55,Group,Group F,Shakhtar Donetsk,UKR,1899 Hoffenheim,GER,2,2,2,2,1,2,,,False,False,D,D,,18:55  Shakhtar Donetsk (UKR)  v 1899 Hoffenheim (GER)    2-2 (1-2),UCL 2018.txt,116
UCL_2018_0062,2018/19,2023-09-19,21:00,Group,Group F,Manchester City,ENG,Olympique Lyonnais,FRA,1,2,1,2,0,2,,,False,False,A,A,,21:00  Manchester City (ENG)   v Olympique Lyonnais (FRA)  1-2 (0-2),UCL 2018.txt,117
UCL_2018_0063,2018/19,2023-10-02,18:55,Group,Group F,1899 Hoffenheim,GER,Manchester City,ENG,1,2,1,2,1,1,,,False,False,A,A,,18:55  1899 Hoffenheim (GER)   v Manchester City (ENG)    1-2 (1-1),UCL 2018.txt,119
UCL_2018_0064,2018/19,2023-10-02,21:00,Group,Group F,Olympique Lyonnais,FRA,Shakhtar Donetsk,UKR,2,2,2,2,0,1,,,False,False,D,D,,21:00  Olympique Lyonnais (FRA) v Shakhtar Donetsk (UKR)   2-2 (0-1),UCL 2018.txt,120
UCL_2018_0065,2018/19,2023-10-23,21:00,Group,Group F,Shakhtar Donetsk,UKR,Manchester City,ENG,0,3,0,3,0,2,,,False,False,A,A,,21:00  Shakhtar Donetsk (UKR)  v Manchester City (ENG)    0-3 (0-2),UCL 2018.txt,122
UCL_2018_0066,2018/19,2023-10-23,,Group,Group F,1899 Hoffenheim,GER,Olympique Lyonnais,FRA,3,3,3,3,1,1,,,False,False,D,D,,1899 Hoffenheim (GER)   v Olympique Lyonnais (FRA)  3-3 (1-1),UCL 2018.txt,123
UCL_2018_0067,2018/19,2023-11-07,21:00,Group,Group F,Manchester City,ENG,Shakhtar Donetsk,UKR,6,0,6,0,2,0,,,False,False,H,H,,21:00  Manchester City (ENG)   v Shakhtar Donetsk (UKR)   6-0 (2-0),UCL 2018.txt,125
UCL_2018_0068,2018/19,2023-11-07,,Group,Group F,Olympique Lyonnais,FRA,1899 Hoffenheim,GER,2,2,2,2,2,0,,,False,False,D,D,,Olympique Lyonnais (FRA) v 1899 Hoffenheim (GER)    2-2 (2-0),UCL 2018.txt,126
UCL_2018_0069,2018/19,2023-11-27,21:00,Group,Group F,Olympique Lyonnais,FRA,Manchester City,ENG,2,2,2,2,0,0,,,False,False,D,D,,21:00  Olympique Lyonnais (FRA) v Manchester City (ENG)    2-2 (0-0),UCL 2018.txt,128
UCL_2018_0070,2018/19,2023-11-27,,Group,Group F,1899 Hoffenheim,GER,Shakhtar Donetsk,UKR,2,3,2,3,2,2,,,False,False,A,A,,1899 Hoffenheim (GER)   v Shakhtar Donetsk (UKR)   2-3 (2-2),UCL 2018.txt,129
UCL_2018_0071,2018/19,2023-12-12,21:00,Group,Group F,Shakhtar Donetsk,UKR,Olympique Lyonnais,FRA,1,1,1,1,1,0,,,False,False,D,D,,21:00  Shakhtar Donetsk (UKR)  v Olympique Lyonnais (FRA)  1-1 (1-0),UCL 2018.txt,131
UCL_2018_0072,2018/19,2023-12-12,,Group,Group F,Manchester City,ENG,1899 Hoffenheim,GER,2,1,2,1,1,1,,,False,False,H,H,,Manchester City (ENG)   v 1899 Hoffenheim (GER)    2-1 (1-1),UCL 2018.txt,132
UCL_2018_0073,2018/19,2024-09-19,21:00,Group,Group G,Real Madrid,ESP,AS Roma,ITA,3,0,3,0,1,0,,,False,False,H,H,,21:00  Real Madrid (ESP)       v AS Roma (ITA)            3-0 (1-0),UCL 2018.txt,137
UCL_2018_0074,2018/19,2024-09-19,,Group,Group G,Viktoria Plzeň,CZE,CSKA Moskva,RUS,2,2,2,2,2,0,,,False,False,D,D,,Viktoria Plzeň (CZE)    v CSKA Moskva (RUS)        2-2 (2-0),UCL 2018.txt,138
UCL_2018_0075,2018/19,2024-10-02,21:00,Group,Group G,CSKA Moskva,RUS,Real Madrid,ESP,1,0,1,0,1,0,,,False,False,H,H,,21:00  CSKA Moskva (RUS)       v Real Madrid (ESP)        1-0 (1-0),UCL 2018.txt,140
UCL_2018_0076,2018/19,2024-10-02,,Group,Group G,AS Roma,ITA,Viktoria Plzeň,CZE,5,0,5,0,2,0,,,False,False,H,H,,AS Roma (ITA)           v Viktoria Plzeň (CZE)     5-0 (2-0),UCL 2018.txt,141
UCL_2018_0077,2018/19,2024-10-23,21:00,Group,Group G,AS Roma,ITA,CSKA Moskva,RUS,3,0,3,0,2,0,,,False,False,H,H,,21:00  AS Roma (ITA)           v CSKA Moskva (RUS)        3-0 (2-0),UCL 2018.txt,143
UCL_2018_0078,2018/19,2024-10-23,,Group,Group G,Real Madrid,ESP,Viktoria Plzeň,CZE,2,1,2,1,1,0,,,False,False,H,H,,Real Madrid (ESP)       v Viktoria Plzeň (CZE)     2-1 (1-0),UCL 2018.txt,144
UCL_2018_0079,2018/19,2024-11-07,18:55,Group,Group G,CSKA Moskva,RUS,AS Roma,ITA,1,2,1,2,0,1,,,False,False,A,A,,18:55  CSKA Moskva (RUS)       v AS Roma (ITA)            1-2 (0-1),UCL 2018.txt,146
UCL_2018_0080,2018/19,2024-11-07,21:00,Group,Group G,Viktoria Plzeň,CZE,Real Madrid,ESP,0,5,0,5,0,4,,,False,False,A,A,,21:00  Viktoria Plzeň (CZE)    v Real Madrid (ESP)        0-5 (0-4),UCL 2018.txt,147
UCL_2018_0081,2018/19,2024-11-27,18:55,Group,Group G,CSKA Moskva,RUS,Viktoria Plzeň,CZE,1,2,1,2,1,0,,,False,False,A,A,,18:55  CSKA Moskva (RUS)       v Viktoria Plzeň (CZE)     1-2 (1-0),UCL 2018.txt,149
UCL_2018_0082,2018/19,2024-11-27,21:00,Group,Group G,AS Roma,ITA,Real Madrid,ESP,0,2,0,2,0,0,,,False,False,A,A,,21:00  AS Roma (ITA)           v Real Madrid (ESP)        0-2 (0-0),UCL 2018.txt,150
UCL_2018_0083,2018/19,2024-12-12,18:55,Group,Group G,Real Madrid,ESP,CSKA Moskva,RUS,0,3,0,3,0,2,,,False,False,A,A,,18:55  Real Madrid (ESP)       v CSKA Moskva (RUS)        0-3 (0-2),UCL 2018.txt,152
UCL_2018_0084,2018/19,2024-12-12,,Group,Group G,Viktoria Plzeň,CZE,AS Roma,ITA,2,1,2,1,0,0,,,False,False,H,H,,Viktoria Plzeň (CZE)    v AS Roma (ITA)            2-1 (0-0),UCL 2018.txt,153
UCL_2018_0085,2018/19,2025-09-19,21:00,Group,Group H,Valencia CF,ESP,Juventus,ITA,0,2,0,2,0,1,,,False,False,A,A,,21:00  Valencia CF (ESP)       v Juventus (ITA)           0-2 (0-1),UCL 2018.txt,158
UCL_2018_0086,2018/19,2025-09-19,,Group,Group H,BSC Young Boys,SUI,Manchester United,ENG,0,3,0,3,0,2,,,False,False,A,A,,BSC Young Boys (SUI)    v Manchester United (ENG)  0-3 (0-2),UCL 2018.txt,159
UCL_2018_0087,2018/19,2025-10-02,18:55,Group,Group H,Juventus,ITA,BSC Young Boys,SUI,3,0,3,0,2,0,,,False,False,H,H,,18:55  Juventus (ITA)          v BSC Young Boys (SUI)     3-0 (2-0),UCL 2018.txt,161
UCL_2018_0088,2018/19,2025-10-02,21:00,Group,Group H,Manchester United,ENG,Valencia CF,ESP,0,0,0,0,,,,,False,False,D,D,,21:00  Manchester United (ENG) v Valencia CF (ESP)        0-0,UCL 2018.txt,162
UCL_2018_0089,2018/19,2025-10-23,18:55,Group,Group H,BSC Young Boys,SUI,Valencia CF,ESP,1,1,1,1,0,1,,,False,False,D,D,,18:55  BSC Young Boys (SUI)    v Valencia CF (ESP)        1-1 (0-1),UCL 2018.txt,164
UCL_2018_0090,2018/19,2025-10-23,21:00,Group,Group H,Manchester United,ENG,Juventus,ITA,0,1,0,1,0,1,,,False,False,A,A,,21:00  Manchester United (ENG) v Juventus (ITA)           0-1 (0-1),UCL 2018.txt,165
UCL_2018_0091,2018/19,2025-11-07,18:55,Group,Group H,Valencia CF,ESP,BSC Young Boys,SUI,3,1,3,1,2,1,,,False,False,H,H,,18:55  Valencia CF (ESP)       v BSC Young Boys (SUI)     3-1 (2-1),UCL 2018.txt,167
UCL_2018_0092,2018/19,2025-11-07,21:00,Group,Group H,Juventus,ITA,Manchester United,ENG,1,2,1,2,0,0,,,False,False,A,A,,21:00  Juventus (ITA)          v Manchester United (ENG)  1-2 (0-0),UCL 2018.txt,168
UCL_2018_0093,2018/19,2025-11-27,21:00,Group,Group H,Juventus,ITA,Valencia CF,ESP,1,0,1,0,0,0,,,False,False,H,H,,21:00  Juventus (ITA)          v Valencia CF (ESP)        1-0 (0-0),UCL 2018.txt,170
UCL_2018_0094,2018/19,2025-11-27,,Group,Group H,Manchester United,ENG,BSC Young Boys,SUI,1,0,1,0,0,0,,,False,False,H,H,,Manchester United (ENG) v BSC Young Boys (SUI)     1-0 (0-0),UCL 2018.txt,171
UCL_2018_0095,2018/19,2025-12-12,21:00,Group,Group H,Valencia CF,ESP,Manchester United,ENG,2,1,2,1,1,0,,,False,False,H,H,,21:00  Valencia CF (ESP)       v Manchester United (ENG)  2-1 (1-0),UCL 2018.txt,173
UCL_2018_0096,2018/19,2025-12-12,,Group,Group H,BSC Young Boys,SUI,Juventus,ITA,2,1,2,1,1,0,,,False,False,H,H,,BSC Young Boys (SUI)    v Juventus (ITA)           2-1 (1-0),UCL 2018.txt,174
UCL_2018_0097,2018/19,2019-02-12,21:00,Round of 16,Round of 16,Manchester United,ENG,Paris Saint-Germain,FRA,0,2,0,2,0,0,,,False,False,A,A,,21:00  Manchester United (ENG) v Paris Saint-Germain (FRA)  0-2 (0-0),UCL 2018.txt,179
UCL_2018_0098,2018/19,2019-02-12,,Round of 16,Round of 16,AS Roma,ITA,FC Porto,POR,2,1,2,1,0,0,,,False,False,H,H,,AS Roma (ITA)           v FC Porto (POR)           2-1 (0-0),UCL 2018.txt,180
UCL_2018_0099,2018/19,2019-02-13,21:00,Round of 16,Round of 16,Tottenham Hotspur,ENG,Borussia Dortmund,GER,3,0,3,0,0,0,,,False,False,H,H,,21:00  Tottenham Hotspur (ENG) v Borussia Dortmund (GER)  3-0 (0-0),UCL 2018.txt,182
UCL_2018_0100,2018/19,2019-02-13,,Round of 16,Round of 16,AFC Ajax,NED,Real Madrid,ESP,1,2,1,2,0,0,,,False,False,A,A,,AFC Ajax (NED)          v Real Madrid (ESP)        1-2 (0-0),UCL 2018.txt,183
UCL_2018_0101,2018/19,2019-02-19,21:00,Round of 16,Round of 16,Olympique Lyonnais,FRA,FC Barcelona,ESP,0,0,0,0,,,,,False,False,D,D,,21:00  Olympique Lyonnais (FRA) v FC Barcelona (ESP)       0-0,UCL 2018.txt,185
UCL_2018_0102,2018/19,2019-02-19,,Round of 16,Round of 16,Liverpool FC,ENG,Bayern München,GER,0,0,0,0,,,,,False,False,D,D,,Liverpool FC (ENG)      v Bayern München (GER)     0-0,UCL 2018.txt,186
UCL_2018_0103,2018/19,2019-02-20,21:00,Round of 16,Round of 16,FC Schalke 04,GER,Manchester City,ENG,2,3,2,3,2,1,,,False,False,A,A,,21:00  FC Schalke 04 (GER)     v Manchester City (ENG)    2-3 (2-1),UCL 2018.txt,188
UCL_2018_0104,2018/19,2019-02-20,,Round of 16,Round of 16,Atlético Madrid,ESP,Juventus,ITA,2,0,2,0,0,0,,,False,False,H,H,,Atlético Madrid (ESP)   v Juventus (ITA)           2-0 (0-0),UCL 2018.txt,189
UCL_2018_0105,2018/19,2019-03-05,21:00,Round of 16,Round of 16,Borussia Dortmund,GER,Tottenham Hotspur,ENG,0,1,0,1,0,0,,,False,False,A,A,,21:00  Borussia Dortmund (GER) v Tottenham Hotspur (ENG)  0-1 (0-0),UCL 2018.txt,191
UCL_2018_0106,2018/19,2019-03-05,,Round of 16,Round of 16,Real Madrid,ESP,AFC Ajax,NED,1,4,1,4,0,2,,,False,False,A,A,,Real Madrid (ESP)       v AFC Ajax (NED)           1-4 (0-2),UCL 2018.txt,192
UCL_2018_0107,2018/19,2019-03-06,21:00,Round of 16,Round of 16,Paris Saint-Germain,FRA,Manchester United,ENG,1,3,1,3,1,2,,,False,False,A,A,,21:00  Paris Saint-Germain (FRA) v Manchester United (ENG)  1-3 (1-2),UCL 2018.txt,194
UCL_2018_0108,2018/19,2019-03-06,,Round of 16,Round of 16,FC Porto,POR,AS Roma,ITA,3,1,2,1,1,1,,,True,False,H,H,,"FC Porto (POR)          v AS Roma (ITA)            3-1 a.e.t. (2-1, 1-1)",UCL 2018.txt,195
UCL_2018_0109,2018/19,2019-03-12,21:00,Round of 16,Round of 16,Manchester City,ENG,FC Schalke 04,GER,7,0,7,0,3,0,,,False,False,H,H,,21:00  Manchester City (ENG)   v FC Schalke 04 (GER)      7-0 (3-0),UCL 2018.txt,197
UCL_2018_0110,2018/19,2019-03-12,,Round of 16,Round of 16,Juventus,ITA,Atlético Madrid,ESP,3,0,3,0,1,0,,,False,False,H,H,,Juventus (ITA)          v Atlético Madrid (ESP)    3-0 (1-0),UCL 2018.txt,198
UCL_2018_0111,2018/19,2019-03-13,21:00,Round of 16,Round of 16,FC Barcelona,ESP,Olympique Lyonnais,FRA,5,1,5,1,2,0,,,False,False,H,H,,21:00  FC Barcelona (ESP)      v Olympique Lyonnais (FRA)  5-1 (2-0),UCL 2018.txt,200
UCL_2018_0112,2018/19,2019-03-13,,Round of 16,Round of 16,Bayern München,GER,Liverpool FC,ENG,1,3,1,3,1,1,,,False,False,A,A,,Bayern München (GER)    v Liverpool FC (ENG)       1-3 (1-1),UCL 2018.txt,201
UCL_2018_0113,2018/19,2019-04-09,21:00,Quarterfinals,Quarterfinals,Liverpool FC,ENG,FC Porto,POR,2,0,2,0,2,0,,,False,False,H,H,,21:00  Liverpool FC (ENG)      v FC Porto (POR)           2-0 (2-0),UCL 2018.txt,206
UCL_2018_0114,2018/19,2019-04-09,,Quarterfinals,Quarterfinals,Tottenham Hotspur,ENG,Manchester City,ENG,1,0,1,0,0,0,,,False,False,H,H,,Tottenham Hotspur (ENG) v Manchester City (ENG)    1-0 (0-0),UCL 2018.txt,207
UCL_2018_0115,2018/19,2019-04-10,21:00,Quarterfinals,Quarterfinals,AFC Ajax,NED,Juventus,ITA,1,1,1,1,0,1,,,False,False,D,D,,21:00  AFC Ajax (NED)          v Juventus (ITA)           1-1 (0-1),UCL 2018.txt,209
UCL_2018_0116,2018/19,2019-04-10,,Quarterfinals,Quarterfinals,Manchester United,ENG,FC Barcelona,ESP,0,1,0,1,0,1,,,False,False,A,A,,Manchester United (ENG) v FC Barcelona (ESP)       0-1 (0-1),UCL 2018.txt,210
UCL_2018_0117,2018/19,2019-04-16,21:00,Quarterfinals,Quarterfinals,Juventus,ITA,AFC Ajax,NED,1,2,1,2,1,1,,,False,False,A,A,,21:00  Juventus (ITA)          v AFC Ajax (NED)           1-2 (1-1),UCL 2018.txt,212
UCL_2018_0118,2018/19,2019-04-16,,Quarterfinals,Quarterfinals,FC Barcelona,ESP,Manchester United,ENG,3,0,3,0,2,0,,,False,False,H,H,,FC Barcelona (ESP)      v Manchester United (ENG)  3-0 (2-0),UCL 2018.txt,213
UCL_2018_0119,2018/19,2019-04-17,21:00,Quarterfinals,Quarterfinals,FC Porto,POR,Liverpool FC,ENG,1,4,1,4,0,1,,,False,False,A,A,,21:00  FC Porto (POR)          v Liverpool FC (ENG)       1-4 (0-1),UCL 2018.txt,215
UCL_2018_0120,2018/19,2019-04-17,,Quarterfinals,Quarterfinals,Manchester City,ENG,Tottenham Hotspur,ENG,4,3,4,3,3,2,,,False,False,H,H,,Manchester City (ENG)   v Tottenham Hotspur (ENG)  4-3 (3-2),UCL 2018.txt,216
UCL_2018_0121,2018/19,2019-04-30,21:00,Semifinals,Semifinals,Tottenham Hotspur,ENG,AFC Ajax,NED,0,1,0,1,0,1,,,False,False,A,A,,21:00  Tottenham Hotspur (ENG) v AFC Ajax (NED)           0-1 (0-1),UCL 2018.txt,221
UCL_2018_0122,2018/19,2019-05-01,21:00,Semifinals,Semifinals,FC Barcelona,ESP,Liverpool FC,ENG,3,0,3,0,1,0,,,False,False,H,H,,21:00  FC Barcelona (ESP)      v Liverpool FC (ENG)       3-0 (1-0),UCL 2018.txt,223
UCL_2018_0123,2018/19,2019-05-07,21:00,Semifinals,Semifinals,Liverpool FC,ENG,FC Barcelona,ESP,4,0,4,0,1,0,,,False,False,H,H,,21:00  Liverpool FC (ENG)      v FC Barcelona (ESP)       4-0 (1-0),UCL 2018.txt,225
UCL_2018_0124,2018/19,2019-05-08,21:00,Semifinals,Semifinals,AFC Ajax,NED,Tottenham Hotspur,ENG,2,3,2,3,2,0,,,False,False,A,A,,21:00  AFC Ajax (NED)          v Tottenham Hotspur (ENG)  2-3 (2-0),UCL 2018.txt,227
UCL_2018_0125,2018/19,2019-06-01,21:00,Final,Final,Tottenham Hotspur,ENG,Liverpool FC,ENG,0,2,0,2,0,1,,,False,False,A,A,,21:00  Tottenham Hotspur (ENG) v Liverpool FC (ENG)       0-2 (0-1),UCL 2018.txt,232
UCL_2019_0001,2019/20,2019-09-18,18:55,Group,Group A,Club Brugge KV,BEL,Galatasaray,TUR,0,0,0,0,,,,,False,False,D,D,,18:55  Club Brugge KV (BEL)    v Galatasaray (TUR)        0-0,UCL 2019.txt,11
UCL_2019_0002,2019/20,2019-09-18,21:00,Group,Group A,Paris Saint-Germain,FRA,Real Madrid,ESP,3,0,3,0,2,0,,,False,False,H,H,,21:00  Paris Saint-Germain (FRA) v Real Madrid (ESP)        3-0 (2-0),UCL 2019.txt,12
UCL_2019_0003,2019/20,2019-10-01,18:55,Group,Group A,Real Madrid,ESP,Club Brugge KV,BEL,2,2,2,2,0,2,,,False,False,D,D,,18:55  Real Madrid (ESP)       v Club Brugge KV (BEL)     2-2 (0-2),UCL 2019.txt,14
UCL_2019_0004,2019/20,2019-10-01,21:00,Group,Group A,Galatasaray,TUR,Paris Saint-Germain,FRA,0,1,0,1,0,0,,,False,False,A,A,,21:00  Galatasaray (TUR)       v Paris Saint-Germain (FRA)  0-1 (0-0),UCL 2019.txt,15
UCL_2019_0005,2019/20,2019-10-22,21:00,Group,Group A,Club Brugge KV,BEL,Paris Saint-Germain,FRA,0,5,0,5,0,1,,,False,False,A,A,,21:00  Club Brugge KV (BEL)    v Paris Saint-Germain (FRA)  0-5 (0-1),UCL 2019.txt,17
UCL_2019_0006,2019/20,2019-10-22,,Group,Group A,Galatasaray,TUR,Real Madrid,ESP,0,1,0,1,0,1,,,False,False,A,A,,Galatasaray (TUR)       v Real Madrid (ESP)        0-1 (0-1),UCL 2019.txt,18
UCL_2019_0007,2019/20,2019-11-06,21:00,Group,Group A,Paris Saint-Germain,FRA,Club Brugge KV,BEL,1,0,1,0,1,0,,,False,False,H,H,,21:00  Paris Saint-Germain (FRA) v Club Brugge KV (BEL)     1-0 (1-0),UCL 2019.txt,20
UCL_2019_0008,2019/20,2019-11-06,,Group,Group A,Real Madrid,ESP,Galatasaray,TUR,6,0,6,0,4,0,,,False,False,H,H,,Real Madrid (ESP)       v Galatasaray (TUR)        6-0 (4-0),UCL 2019.txt,21
UCL_2019_0009,2019/20,2019-11-26,18:55,Group,Group A,Galatasaray,TUR,Club Brugge KV,BEL,1,1,1,1,1,0,,,False,False,D,D,,18:55  Galatasaray (TUR)       v Club Brugge KV (BEL)     1-1 (1-0),UCL 2019.txt,23
UCL_2019_0010,2019/20,2019-11-26,21:00,Group,Group A,Real Madrid,ESP,Paris Saint-Germain,FRA,2,2,2,2,1,0,,,False,False,D,D,,21:00  Real Madrid (ESP)       v Paris Saint-Germain (FRA)  2-2 (1-0),UCL 2019.txt,24
UCL_2019_0011,2019/20,2019-12-11,21:00,Group,Group A,Paris Saint-Germain,FRA,Galatasaray,TUR,5,0,5,0,2,0,,,False,False,H,H,,21:00  Paris Saint-Germain (FRA) v Galatasaray (TUR)        5-0 (2-0),UCL 2019.txt,26
UCL_2019_0012,2019/20,2019-12-11,,Group,Group A,Club Brugge KV,BEL,Real Madrid,ESP,1,3,1,3,0,0,,,False,False,A,A,,Club Brugge KV (BEL)    v Real Madrid (ESP)        1-3 (0-0),UCL 2019.txt,27
UCL_2019_0013,2019/20,2020-09-18,18:55,Group,Group B,Olympiakos Piraeus,GRE,Tottenham Hotspur,ENG,2,2,2,2,1,2,,,False,False,D,D,,18:55  Olympiakos Piraeus (GRE) v Tottenham Hotspur (ENG)  2-2 (1-2),UCL 2019.txt,32
UCL_2019_0014,2019/20,2020-09-18,21:00,Group,Group B,Bayern München,GER,Crvena Zvezda,SRB,3,0,3,0,1,0,,,False,False,H,H,,21:00  Bayern München (GER)    v Crvena Zvezda (SRB)      3-0 (1-0),UCL 2019.txt,33
UCL_2019_0015,2019/20,2020-10-01,21:00,Group,Group B,Tottenham Hotspur,ENG,Bayern München,GER,2,7,2,7,1,2,,,False,False,A,A,,21:00  Tottenham Hotspur (ENG) v Bayern München (GER)     2-7 (1-2),UCL 2019.txt,35
UCL_2019_0016,2019/20,2020-10-01,,Group,Group B,Crvena Zvezda,SRB,Olympiakos Piraeus,GRE,3,1,3,1,0,1,,,False,False,H,H,,Crvena Zvezda (SRB)     v Olympiakos Piraeus (GRE)  3-1 (0-1),UCL 2019.txt,36
UCL_2019_0017,2019/20,2020-10-22,21:00,Group,Group B,Tottenham Hotspur,ENG,Crvena Zvezda,SRB,5,0,5,0,3,0,,,False,False,H,H,,21:00  Tottenham Hotspur (ENG) v Crvena Zvezda (SRB)      5-0 (3-0),UCL 2019.txt,38
UCL_2019_0018,2019/20,2020-10-22,,Group,Group B,Olympiakos Piraeus,GRE,Bayern München,GER,2,3,2,3,1,1,,,False,False,A,A,,Olympiakos Piraeus (GRE) v Bayern München (GER)     2-3 (1-1),UCL 2019.txt,39
UCL_2019_0019,2019/20,2020-11-06,18:55,Group,Group B,Bayern München,GER,Olympiakos Piraeus,GRE,2,0,2,0,0,0,,,False,False,H,H,,18:55  Bayern München (GER)    v Olympiakos Piraeus (GRE)  2-0 (0-0),UCL 2019.txt,41
UCL_2019_0020,2019/20,2020-11-06,21:00,Group,Group B,Crvena Zvezda,SRB,Tottenham Hotspur,ENG,0,4,0,4,0,1,,,False,False,A,A,,21:00  Crvena Zvezda (SRB)     v Tottenham Hotspur (ENG)  0-4 (0-1),UCL 2019.txt,42
UCL_2019_0021,2019/20,2020-11-26,21:00,Group,Group B,Tottenham Hotspur,ENG,Olympiakos Piraeus,GRE,4,2,4,2,1,2,,,False,False,H,H,,21:00  Tottenham Hotspur (ENG) v Olympiakos Piraeus (GRE)  4-2 (1-2),UCL 2019.txt,44
UCL_2019_0022,2019/20,2020-11-26,,Group,Group B,Crvena Zvezda,SRB,Bayern München,GER,0,6,0,6,0,1,,,False,False,A,A,,Crvena Zvezda (SRB)     v Bayern München (GER)     0-6 (0-1),UCL 2019.txt,45
UCL_2019_0023,2019/20,2020-12-11,21:00,Group,Group B,Bayern München,GER,Tottenham Hotspur,ENG,3,1,3,1,2,1,,,False,False,H,H,,21:00  Bayern München (GER)    v Tottenham Hotspur (ENG)  3-1 (2-1),UCL 2019.txt,47
UCL_2019_0024,2019/20,2020-12-11,,Group,Group B,Olympiakos Piraeus,GRE,Crvena Zvezda,SRB,1,0,1,0,0,0,,,False,False,H,H,,Olympiakos Piraeus (GRE) v Crvena Zvezda (SRB)      1-0 (0-0),UCL 2019.txt,48
UCL_2019_0025,2019/20,2021-09-18,21:00,Group,Group C,Shakhtar Donetsk,UKR,Manchester City,ENG,0,3,0,3,0,2,,,False,False,A,A,,21:00  Shakhtar Donetsk (UKR)  v Manchester City (ENG)    0-3 (0-2),UCL 2019.txt,53
UCL_2019_0026,2019/20,2021-09-18,,Group,Group C,Dinamo Zagreb,CRO,Atalanta,ITA,4,0,4,0,3,0,,,False,False,H,H,,Dinamo Zagreb (CRO)     v Atalanta (ITA)           4-0 (3-0),UCL 2019.txt,54
UCL_2019_0027,2019/20,2021-10-01,18:55,Group,Group C,Atalanta,ITA,Shakhtar Donetsk,UKR,1,2,1,2,1,1,,,False,False,A,A,,18:55  Atalanta (ITA)          v Shakhtar Donetsk (UKR)   1-2 (1-1),UCL 2019.txt,56
